time,promoter_35S,promoter_19S,gene_P5,gene_P4,gene_P6,gene_P1,untracked_large,gene_P3,gene_P2
10758.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10759.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10760.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10761.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10762.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10763.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10764.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10765.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10766.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10767.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10768.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10769.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10770.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10771.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10772.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10773.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10774.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10775.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10776.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10777.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10778.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10779.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10780.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10781.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10782.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10783.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10784.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10785.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10786.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10787.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10788.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10789.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10790.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10791.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10792.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10793.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10794.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10795.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10796.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10797.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10798.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10799.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10800.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10801.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10802.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10803.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10804.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10805.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10806.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10807.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10808.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10809.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10810.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10811.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10812.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10813.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10814.0,1000,1000,1000,1000,305,1000,1000,1000,1000
10815.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10816.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10817.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10818.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10819.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10820.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10821.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10822.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10823.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10824.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10825.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10826.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10827.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10828.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10829.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10830.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10831.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10832.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10833.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10834.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10835.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10836.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10837.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10838.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10839.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10840.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10841.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10842.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10843.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10844.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10845.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10846.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10847.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10848.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10849.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10850.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10851.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10852.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10853.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10854.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10855.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10856.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10857.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10858.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10859.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10860.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10861.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10862.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10863.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10864.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10865.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10866.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10867.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10868.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10869.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10870.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10871.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10872.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10873.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10874.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10875.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10876.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10877.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10878.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10879.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10880.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10881.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10882.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10883.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10884.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10885.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10886.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10887.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10888.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10889.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10890.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10891.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10892.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10893.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10894.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10895.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10896.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10897.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10898.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10899.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10900.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10901.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10902.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10903.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10904.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10905.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10906.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10907.0,1000,1000,1000,1000,304,1000,1000,1000,1000
10908.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10909.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10910.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10911.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10912.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10913.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10914.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10915.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10916.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10917.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10918.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10919.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10920.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10921.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10922.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10923.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10924.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10925.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10926.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10927.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10928.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10929.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10930.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10931.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10932.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10933.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10934.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10935.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10936.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10937.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10938.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10939.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10940.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10941.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10942.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10943.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10944.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10945.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10946.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10947.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10948.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10949.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10950.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10951.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10952.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10953.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10954.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10955.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10956.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10957.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10958.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10959.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10960.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10961.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10962.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10963.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10964.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10965.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10966.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10967.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10968.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10969.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10970.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10971.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10972.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10973.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10974.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10975.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10976.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10977.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10978.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10979.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10980.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10981.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10982.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10983.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10984.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10985.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10986.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10987.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10988.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10989.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10990.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10991.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10992.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10993.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10994.0,1000,1000,1000,1000,303,1000,1000,1000,1000
10995.0,1000,1000,1000,1000,302,1000,1000,1000,1000
10996.0,1000,1000,1000,1000,302,1000,1000,1000,1000
10997.0,1000,1000,1000,1000,302,1000,1000,1000,1000
10998.0,1000,1000,1000,1000,302,1000,1000,1000,1000
10999.0,1000,1000,1000,1000,302,1000,1000,1000,1000
11000.0,1000,1000,1000,1000,302,1000,1000,1000,1000
11001.0,1000,1000,1000,1000,302,1000,1000,1000,1000
11002.0,1000,1000,1000,1000,302,1000,1000,1000,1000
11003.0,1000,1000,1000,1000,302,1000,1000,1000,1000
11004.0,1000,1000,1000,1000,302,1000,1000,1000,1000
11005.0,1000,1000,1000,1000,302,1000,1000,1000,1000
11006.0,1000,1000,1000,1000,302,1000,1000,1000,1000
11007.0,1000,1000,1000,1000,302,1000,1000,1000,1000
11008.0,1000,1000,1000,1000,302,1000,1000,1000,1000
11009.0,1000,1000,1000,1000,302,1000,1000,1000,1000
11010.0,1000,1000,1000,1000,302,1000,1000,1000,1000
11011.0,1000,1000,1000,1000,302,1000,1000,1000,1000
11012.0,1000,1000,1000,1000,302,1000,1000,1000,1000
11013.0,1000,1000,1000,1000,302,1000,1000,1000,1000
11014.0,1000,1000,1000,1000,302,1000,1000,1000,1000
11015.0,1000,1000,1000,1000,302,1000,1000,1000,1000
11016.0,1000,1000,1000,1000,302,1000,1000,1000,1000
11017.0,1000,1000,1000,1000,302,1000,1000,1000,1000
11018.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11019.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11020.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11021.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11022.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11023.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11024.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11025.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11026.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11027.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11028.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11029.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11030.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11031.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11032.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11033.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11034.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11035.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11036.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11037.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11038.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11039.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11040.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11041.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11042.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11043.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11044.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11045.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11046.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11047.0,1000,1000,1000,1000,301,1000,1000,1000,1000
11048.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11049.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11050.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11051.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11052.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11053.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11054.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11055.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11056.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11057.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11058.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11059.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11060.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11061.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11062.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11063.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11064.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11065.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11066.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11067.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11068.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11069.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11070.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11071.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11072.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11073.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11074.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11075.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11076.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11077.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11078.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11079.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11080.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11081.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11082.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11083.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11084.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11085.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11086.0,1000,1000,1000,1000,300,1000,1000,1000,1000
11087.0,1000,1000,1000,1000,300,1000,1000,1000,1000
